,Age,Gender,Education_Status,Employment_Status,Working_Week (Yearly),Household_Status,Citizenship,Tax_Status,Gains,Losses,Dividends
2671,18,1,693.1542112950341,747.7302481351804,2,569.4171686746988,1,660.7064309306392,0,0,0
2672,28,1,693.1542112950341,243.60848769649283,2,806.9424928794249,1,697.4142614601019,0,0,0
2673,30,0,773.3871370590072,805.5011764705882,5,618.0247933884298,0,660.7064309306392,0,0,0
2674,22,1,773.3871370590072,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
2675,22,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,1
2676,49,0,693.1542112950341,747.7302481351804,5,569.4171686746988,1,660.7064309306392,0,0,0
2677,58,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
2678,46,0,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
2679,25,0,773.3871370590072,805.5011764705882,4,806.9424928794249,1,660.7064309306392,0,0,1
2681,31,0,693.1542112950341,747.7302481351804,4,569.4171686746988,1,660.7064309306392,0,0,0
2682,50,1,773.3871370590072,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,1
2683,26,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
2684,22,1,773.3871370590072,711.0952068286277,2,569.4171686746988,1,660.7064309306392,0,0,0
2685,64,0,693.1542112950341,243.60848769649283,5,806.9424928794249,1,796.7804206309464,0,0,0
2687,56,1,773.3871370590072,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,0
2688,17,1,693.1542112950341,747.7302481351804,4,382.32666666666665,0,660.7064309306392,0,0,0
2689,18,1,773.3871370590072,711.0952068286277,1,569.4171686746988,1,660.7064309306392,0,0,0
2690,48,1,693.1542112950341,747.7302481351804,4,728.6656035328754,1,796.7804206309464,0,0,0
2691,34,1,693.1542112950341,747.7302481351804,5,806.9424928794249,1,697.4142614601019,0,0,0
2692,41,0,773.3871370590072,805.5011764705882,5,806.9424928794249,1,796.7804206309464,0,0,0
2693,44,0,693.1542112950341,747.7302481351804,4,728.6656035328754,1,796.7804206309464,0,0,0
2694,35,0,693.1542112950341,747.7302481351804,4,806.9424928794249,1,796.7804206309464,0,0,0
2695,55,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
2696,18,0,693.1542112950341,747.7302481351804,3,569.4171686746988,1,660.7064309306392,0,0,0
2697,38,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
2698,26,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
2699,26,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
2701,29,0,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
2702,34,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
2703,34,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,1,0
2704,38,1,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
2705,25,1,773.3871370590072,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
2706,41,1,773.3871370590072,747.7302481351804,5,618.0247933884298,1,660.7064309306392,0,0,0
2707,62,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,707.1732675661159,0,0,0
2708,53,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
2709,47,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
2711,18,0,693.1542112950341,747.7302481351804,1,569.4171686746988,1,414.2280701754386,0,0,0
2712,33,1,773.3871370590072,747.7302481351804,2,728.6656035328754,1,796.7804206309464,0,0,0
2715,29,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
2716,31,1,693.1542112950341,747.7302481351804,5,728.6656035328754,0,796.7804206309464,0,0,0
2717,44,0,693.1542112950341,711.0952068286277,4,806.9424928794249,1,796.7804206309464,0,0,0
2719,52,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
2720,43,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
2721,42,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
2722,16,1,693.1542112950341,711.0952068286277,1,382.32666666666665,1,414.2280701754386,0,0,0
2723,21,0,693.1542112950341,805.5011764705882,5,806.9424928794249,0,660.7064309306392,0,0,0
2725,28,1,773.3871370590072,711.0952068286277,5,728.6656035328754,0,796.7804206309464,0,0,0
2726,55,0,773.3871370590072,243.60848769649283,5,806.9424928794249,1,796.7804206309464,0,0,0
2728,39,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
2730,77,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
2731,16,1,693.1542112950341,711.0952068286277,0,382.32666666666665,1,414.2280701754386,0,0,1
2732,15,0,693.1542112950341,747.7302481351804,3,382.32666666666665,1,660.7064309306392,0,0,0
2733,53,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
2734,29,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
2735,17,1,693.1542112950341,711.0952068286277,3,382.32666666666665,1,660.7064309306392,0,0,0
2738,47,0,693.1542112950341,711.0952068286277,5,618.0247933884298,1,660.7064309306392,0,0,0
2741,25,0,693.1542112950341,711.0952068286277,5,569.4171686746988,1,660.7064309306392,1,0,0
2742,23,0,773.3871370590072,711.0952068286277,4,806.9424928794249,1,660.7064309306392,0,0,0
2743,38,1,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
2744,46,0,773.3871370590072,747.7302481351804,4,728.6656035328754,1,796.7804206309464,0,0,0
2745,20,1,693.1542112950341,747.7302481351804,5,569.4171686746988,0,660.7064309306392,0,0,0
2746,52,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
2747,60,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,1
2748,57,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
2749,44,0,773.3871370590072,711.0952068286277,4,806.9424928794249,0,796.7804206309464,1,0,1
2750,18,1,693.1542112950341,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
2751,45,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
2752,59,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
2755,42,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,1,0,0
2756,27,0,773.3871370590072,747.7302481351804,5,806.9424928794249,0,796.7804206309464,0,0,0
2757,23,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
2759,37,0,773.3871370590072,711.0952068286277,5,806.9424928794249,0,796.7804206309464,1,0,0
2761,65,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,707.1732675661159,0,0,1
2763,25,0,693.1542112950341,747.7302481351804,5,642.3239740820734,0,660.7064309306392,0,0,0
2767,26,1,773.3871370590072,747.7302481351804,1,728.6656035328754,1,796.7804206309464,0,0,0
2768,31,1,693.1542112950341,711.0952068286277,5,569.4171686746988,1,697.4142614601019,0,1,0
2769,29,1,693.1542112950341,747.7302481351804,3,728.6656035328754,0,796.7804206309464,0,0,0
2770,56,0,693.1542112950341,747.7302481351804,5,806.9424928794249,0,796.7804206309464,0,0,0
2771,52,0,773.3871370590072,805.5011764705882,2,806.9424928794249,0,796.7804206309464,0,0,0
2772,32,1,679.3261231281198,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,1
2773,48,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
2774,45,0,773.3871370590072,711.0952068286277,5,806.9424928794249,0,796.7804206309464,0,0,0
2775,32,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
2776,51,0,773.3871370590072,711.0952068286277,4,806.9424928794249,1,796.7804206309464,0,0,0
2778,43,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
2779,45,1,693.1542112950341,747.7302481351804,4,728.6656035328754,1,796.7804206309464,0,0,1
2780,22,0,773.3871370590072,747.7302481351804,4,806.9424928794249,1,660.7064309306392,0,0,0
2781,40,1,693.1542112950341,747.7302481351804,5,618.0247933884298,1,697.4142614601019,0,0,0
2782,27,1,693.1542112950341,711.0952068286277,5,618.0247933884298,1,660.7064309306392,0,0,0
2783,43,0,773.3871370590072,747.7302481351804,5,806.9424928794249,0,796.7804206309464,0,0,0
2784,51,1,693.1542112950341,747.7302481351804,3,618.0247933884298,1,660.7064309306392,0,0,0
2786,38,1,773.3871370590072,805.5011764705882,3,728.6656035328754,1,796.7804206309464,0,0,0
2787,23,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,1,0,0
2788,37,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
2790,35,1,773.3871370590072,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,1
2791,37,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,697.4142614601019,0,1,0
2792,25,0,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
2793,41,1,693.1542112950341,747.7302481351804,5,806.9424928794249,1,697.4142614601019,0,0,0
2794,47,1,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,1
2795,39,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
2798,34,0,693.1542112950341,747.7302481351804,3,728.6656035328754,1,796.7804206309464,0,0,0
2799,50,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
2801,49,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,1
2802,47,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
2803,23,0,693.1542112950341,711.0952068286277,3,569.4171686746988,1,660.7064309306392,0,0,0
2804,48,0,773.3871370590072,747.7302481351804,5,806.9424928794249,0,796.7804206309464,1,0,0
2805,55,1,693.1542112950341,711.0952068286277,5,642.3239740820734,0,660.7064309306392,0,0,0
2807,21,0,773.3871370590072,747.7302481351804,5,569.4171686746988,1,660.7064309306392,0,0,0
2808,18,0,693.1542112950341,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
2809,33,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
2811,43,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
2813,18,0,693.1542112950341,711.0952068286277,0,569.4171686746988,1,414.2280701754386,0,0,0
2814,26,1,773.3871370590072,747.7302481351804,4,569.4171686746988,1,660.7064309306392,0,0,0
2815,58,1,693.1542112950341,711.0952068286277,4,806.9424928794249,1,660.7064309306392,0,0,0
2818,52,1,693.1542112950341,243.60848769649283,3,728.6656035328754,1,796.7804206309464,0,0,0
2820,54,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
2821,16,1,693.1542112950341,711.0952068286277,1,382.32666666666665,1,414.2280701754386,0,0,0
2822,26,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
2823,50,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
2824,53,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
2825,38,1,693.1542112950341,805.5011764705882,5,728.6656035328754,1,796.7804206309464,0,0,1
2826,36,1,773.3871370590072,711.0952068286277,1,728.6656035328754,1,796.7804206309464,0,0,0
2827,19,1,773.3871370590072,747.7302481351804,5,569.4171686746988,1,660.7064309306392,0,0,0
2828,43,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
2829,51,0,773.3871370590072,805.5011764705882,3,806.9424928794249,1,796.7804206309464,0,0,0
2830,41,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
2831,35,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
2832,25,1,693.1542112950341,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,0
2833,58,1,679.3261231281198,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
2835,52,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
2836,44,0,693.1542112950341,747.7302481351804,5,618.0247933884298,1,660.7064309306392,0,0,0
2837,59,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
2838,45,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
2839,28,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
2840,55,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,1
2841,51,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,697.4142614601019,0,1,0
2842,53,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
2843,43,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
2844,42,1,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,1
2846,38,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
2847,38,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
2848,53,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
2849,75,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,664.4714790224112,0,0,0
2850,46,1,773.3871370590072,747.7302481351804,5,728.6656035328754,0,796.7804206309464,0,0,1
2851,37,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
2854,35,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
2855,37,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
2856,37,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,1
2857,33,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
2858,44,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
2859,48,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
2860,46,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,1
2861,43,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,1,0
2862,45,0,693.1542112950341,805.5011764705882,5,806.9424928794249,1,796.7804206309464,0,0,0
2863,28,0,693.1542112950341,711.0952068286277,2,569.4171686746988,1,660.7064309306392,0,0,0
2864,26,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,1
2866,20,1,773.3871370590072,711.0952068286277,4,569.4171686746988,1,660.7064309306392,0,0,0
2867,38,0,693.1542112950341,711.0952068286277,5,806.9424928794249,0,796.7804206309464,0,0,0
2868,38,1,679.3261231281198,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
2869,35,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
2870,34,0,693.1542112950341,747.7302481351804,3,642.3239740820734,1,796.7804206309464,0,0,0
2871,22,0,773.3871370590072,711.0952068286277,2,569.4171686746988,1,660.7064309306392,0,0,0
2872,36,1,773.3871370590072,805.5011764705882,5,806.9424928794249,1,697.4142614601019,0,0,0
2874,32,0,693.1542112950341,747.7302481351804,5,569.4171686746988,1,660.7064309306392,0,0,0
2875,38,1,693.1542112950341,711.0952068286277,0,728.6656035328754,1,796.7804206309464,0,0,0
2876,25,1,693.1542112950341,711.0952068286277,2,569.4171686746988,1,697.4142614601019,0,0,0
2877,46,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
2878,42,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,1
2879,40,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
2880,46,1,679.3261231281198,711.0952068286277,2,728.6656035328754,1,796.7804206309464,0,0,0
2881,45,1,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
2882,76,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,664.4714790224112,0,0,0
2883,20,1,773.3871370590072,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
2885,36,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
2886,27,0,773.3871370590072,711.0952068286277,4,806.9424928794249,0,796.7804206309464,0,0,0
2888,23,1,773.3871370590072,711.0952068286277,4,806.9424928794249,1,660.7064309306392,0,0,0
2892,43,0,773.3871370590072,711.0952068286277,3,806.9424928794249,1,660.7064309306392,0,0,0
2893,17,0,693.1542112950341,711.0952068286277,1,382.32666666666665,1,414.2280701754386,0,0,0
2894,36,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
2895,66,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,707.1732675661159,1,0,1
2896,48,0,773.3871370590072,711.0952068286277,4,806.9424928794249,1,660.7064309306392,0,0,0
2897,59,0,773.3871370590072,747.7302481351804,4,806.9424928794249,1,796.7804206309464,0,0,1
2900,18,0,693.1542112950341,747.7302481351804,5,569.4171686746988,1,660.7064309306392,0,0,0
2901,48,1,693.1542112950341,805.5011764705882,5,728.6656035328754,1,796.7804206309464,0,0,0
2902,44,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,1,0
2903,31,1,693.1542112950341,747.7302481351804,5,618.0247933884298,1,660.7064309306392,0,0,1
2904,47,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
2905,30,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
2906,55,0,693.1542112950341,805.5011764705882,3,806.9424928794249,1,796.7804206309464,0,0,0
2908,72,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,707.1732675661159,1,0,1
2909,33,1,773.3871370590072,747.7302481351804,5,618.0247933884298,1,660.7064309306392,0,0,1
2910,43,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,1,0,0
2912,21,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
2913,35,0,693.1542112950341,711.0952068286277,4,806.9424928794249,1,697.4142614601019,0,0,0
2914,51,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
2915,31,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
2917,41,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,697.4142614601019,1,0,0
2918,20,1,773.3871370590072,711.0952068286277,3,569.4171686746988,1,660.7064309306392,0,0,0
2920,21,1,693.1542112950341,747.7302481351804,5,569.4171686746988,0,660.7064309306392,0,0,0
2921,27,1,693.1542112950341,711.0952068286277,3,728.6656035328754,1,796.7804206309464,0,0,0
2923,23,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,1
2925,50,0,679.3261231281198,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
2926,27,0,693.1542112950341,747.7302481351804,5,569.4171686746988,1,660.7064309306392,0,0,0
2927,60,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
2928,28,1,693.1542112950341,711.0952068286277,5,618.0247933884298,1,697.4142614601019,0,0,1
