,Income
13649,1679
13650,550
13651,725
13652,425
13653,750
13654,600
13655,0
13656,880
13657,0
13658,1163
13659,0
13660,575
13661,750
13662,800
13663,500
13664,2900
13665,0
13666,0
13667,0
13668,1005
13669,0
13670,1000
13671,1600
13672,805
13673,0
13674,954
13675,0
13676,1003
13677,0
13678,550
13679,0
13680,1135
13681,0
13682,850
13683,425
13684,724
13685,435
13686,725
13687,0
13688,425
13689,500
13690,0
13691,0
13692,0
13693,0
13694,450
13695,0
13696,0
13697,0
13698,1950
13699,0
13700,465
13701,1335
13702,0
13703,550
13704,1250
13705,1150
13706,800
13707,0
13708,1255
13709,615
13710,0
13711,0
13712,800
13713,0
13714,0
13715,600
13716,2500
13717,0
13718,1035
13719,430
13720,623
13721,0
13722,0
13723,2000
13724,500
13725,800
13726,1200
13727,0
13728,1000
13729,1493
13730,600
13731,1300
13732,550
13733,0
13734,0
13735,0
13736,825
13737,0
13738,0
13739,0
13740,0
13741,0
13742,1025
13743,0
13744,800
13745,725
13746,0
13747,200
13748,300
13749,1550
13750,585
13751,435
13752,0
13753,1200
13754,2200
13755,0
13756,0
13757,0
13758,1600
13759,500
13760,0
13761,885
13762,0
13763,775
13764,0
13765,0
13766,500
13767,692
13768,0
13769,0
13770,500
13771,0
13772,1075
13773,0
13774,0
13775,1750
13776,500
13777,0
13778,0
13779,500
13780,0
13781,0
13782,0
13783,0
13784,650
13785,0
13786,1300
13787,0
13788,1950
13789,1200
13790,1100
13791,1025
13792,825
13793,900
13794,0
13795,750
13796,0
13797,600
13798,0
13799,0
13800,1667
13801,0
13802,0
13803,0
13804,0
13805,600
13806,0
13807,425
13808,1450
13809,0
13810,635
13811,0
13812,0
13813,1000
13814,700
13815,0
13816,0
13817,650
13818,575
13819,700
13820,0
13821,1000
13823,0
13824,0
13825,800
13826,925
13827,0
13828,0
13829,0
13830,0
13831,0
13832,1050
13833,0
13834,500
13835,0
13836,0
13837,1500
13838,1269
13839,0
13840,1000
13841,713
13842,566
13843,0
13844,1550
13845,600
13846,1460
13847,0
13848,700
13849,600
13850,535
13851,700
13852,1500
13853,650
13854,425
13855,0
13856,500
13857,1121
13858,1350
13859,0
13860,840
13861,0
13862,500
13863,0
13864,0
13865,0
13866,450
13867,800
13868,475
13869,500
13870,600
13871,571
13872,0
13873,0
13874,0
13875,0
13876,0
13877,775
13878,700
13879,600
13880,900
13881,0
13882,0
13883,1170
13884,1800
13885,0
13886,500
13887,0
13888,0
13889,2100
13890,400
13891,0
13892,0
13893,1100
13894,0
13895,0
13896,565
13897,550
13898,0
13899,550
13900,0
13901,0
13902,1400
13903,750
13904,0
13905,550
13906,1600
13907,800
13908,213
13909,0
13910,0
13911,500
13912,2100
13913,0
13914,0
13915,0
13916,700
13917,675
13918,1702
13919,500
13920,0
13921,0
13922,600
13923,0
13924,0
13925,0
13926,900
13927,560
13928,1829
13929,0
13930,784
13931,725
13932,0
13933,1630
13934,0
13935,0
13936,857
13937,920
13938,0
13939,1700
13940,2500
13941,0
13942,0
13943,1200
13944,0
13945,621
13946,0
13947,0
13948,0
13949,0
13950,625
13951,212
13952,3700
13953,1200
13954,751
13955,0
13956,600
13957,0
13958,0
13959,0
13960,0
13961,0
13962,670
13963,910
13964,700
13965,1567
13966,1500
13967,650
13968,0
13969,650
13970,640
13971,1350
13972,0
13973,0
13974,800
13975,0
13976,0
13977,0
13978,0
13979,500
13980,1550
13981,0
13982,1250
13983,1800
13984,0
13985,0
13986,0
13987,700
13988,525
13989,1000
13990,0
13991,400
13992,600
13993,0
13994,725
13995,0
13996,540
13997,535
13998,500
13999,0
14000,0
14001,525
14002,729
14003,843
14004,1800
14005,600
14006,0
14007,1000
14008,0
14009,0
14010,1185
14011,705
14012,1150
14013,988
14014,0
14015,700
14016,0
14017,0
14018,1000
14019,0
14020,1000
14021,1400
14022,1200
14023,700
14024,0
14025,0
14026,0
14027,0
14028,0
14029,1150
14030,1482
14031,0
14032,500
14033,1000
14034,600
14035,1056
14036,906
14037,875
14038,1825
14039,880
14040,0
14041,0
14042,1681
14043,0
14044,1700
14045,0
14046,450
14047,100
14048,0
14049,0
14050,1400
14051,0
14052,0
14053,0
14054,750
14055,489
14056,700
14057,500
14058,0
14059,0
14060,0
14061,1050
14062,625
14063,0
14064,0
14065,990
14066,475
14067,0
14068,1300
14069,636
14070,0
14071,0
14072,425
14073,0
14074,500
14075,0
14076,0
14077,0
14078,0
14079,800
14080,1130
14081,335
14082,0
14083,900
14084,1122
14085,0
14086,707
14087,425
14088,0
14089,0
14090,0
14091,1100
14092,500
14093,1480
14094,0
14095,486
14096,1625
14097,800
14098,0
14099,0
14100,0
14101,0
14102,800
14103,0
14104,2400
14105,750
14106,0
14107,1116
14108,0
14109,900
14110,0
14111,1760
14112,800
14113,1200
14114,0
14115,0
14116,750
14117,0
14118,1900
14119,485
14120,475
14121,0
14122,0
14123,425
14124,645
14125,0
14126,900
14127,0
14128,0
14129,0
14130,705
14131,550
14132,1278
14133,950
14134,0
14135,500
14136,1600
14137,0
14138,0
14139,625
14140,500
14141,730
14142,1800
14143,0
14144,0
14145,0
14146,1300
14147,0
14148,715
14149,700
14150,0
14151,1802
14152,435
14153,730
14154,0
14155,0
14156,1150
14157,435
14158,600
14159,0
14160,1500
14161,173
14162,0
14163,0
14164,0
14165,600
14166,0
14167,0
14168,600
14169,0
14170,800
14171,500
14172,0
14173,700
14174,0
14175,1140
14176,0
14177,1378
14178,0
14179,750
14180,0
14181,0
14182,0
14183,700
14184,450
14185,1200
14186,1570
14187,0
14188,2200
14189,0
14190,0
14191,0
14192,0
14193,425
14194,0
14195,0
14196,1200
14197,750
14198,800
14199,700
14200,1500
14201,700
14202,0
14203,565
14204,200
14205,1100
14206,0
14207,435
14208,1200
14209,1746
14210,0
14211,575
14212,900
14213,725
14214,2550
14215,0
14216,0
14217,1350
14218,1700
14219,0
14220,0
14221,0
14222,8000
14223,1100
14224,500
14225,0
14226,0
14227,650
14228,1183
14229,1100
14230,1160
14231,900
14232,1800
14233,0
14234,0
14235,0
14236,1260
14237,1000
14238,900
14239,720
14240,0
14241,0
14242,575
14243,0
14244,500
14245,0
14246,800
14247,0
14248,0
14249,700
14250,800
14251,0
14252,460
14253,0
14254,1200
14255,647
14256,0
14257,700
14258,425
14259,450
14260,500
14261,0
14262,0
14263,0
14264,435
14265,532
14266,1900
14267,600
14268,800
14269,1000
14270,0
14271,0
14272,750
14273,800
14274,1363
14275,0
14276,0
14277,700
14278,1800
14279,972
14280,875
14281,0
14282,525
14283,450
14284,975
14285,800
14286,0
14287,1500
14288,1200
14289,600
14290,0
14291,0
14292,335
14293,500
14294,0
14295,2019
14296,0
14297,1275
14298,0
14299,0
14300,0
14301,1000
14302,2250
14303,0
14304,775
14305,0
14306,0
14307,1300
14308,0
14309,600
14310,1050
14311,2300
14312,700
14313,425
14314,600
14315,450
14316,0
14317,0
14318,625
14319,0
14320,0
14321,685
14322,0
14323,670
14324,1923
14325,0
14326,0
14327,500
14328,0
14329,0
14330,800
14331,0
14332,705
14333,1200
14334,400
14335,1233
14336,0
14337,715
14338,0
14339,425
14340,1250
14341,2366
14342,0
14343,1710
14344,968
14345,0
14346,0
14347,0
14348,0
14349,900
14350,425
14351,500
14352,860
14353,0
14354,1506
14355,1300
14356,0
14357,0
14358,0
14359,900
14360,0
14361,0
14362,0
14363,2582
14364,0
14366,1450
14367,0
14368,1200
14369,850
14370,0
14371,0
14372,800
14373,675
14374,0
14375,625
14376,750
14377,500
14378,1000
14379,0
14380,800
14381,0
14382,0
14383,0
14384,0
14385,435
14386,1774
14387,450
14388,0
14389,0
14390,0
14391,0
14392,0
14393,963
14394,0
14395,850
14396,0
14397,1374
14398,1383
14399,0
14400,0
14401,0
14402,0
14403,1000
14404,500
14405,730
14406,500
14407,2000
14408,820
14409,0
14410,625
14411,0
14412,0
14413,1000
14414,1900
14415,770
14416,0
14417,1490
14418,425
14419,0
14420,0
14421,435
14422,1500
14423,700
14424,0
14425,1710
14426,0
14427,0
14428,500
14429,400
14430,1050
14431,0
14432,0
14433,0
14434,627
14435,500
14436,0
14437,600
14438,600
14439,600
14440,540
14441,500
14442,0
14443,0
14444,650
14445,0
14446,700
14447,0
14448,0
14449,0
14450,1274
14451,0
14452,525
14453,0
14454,0
14455,1037
14456,0
14457,970
14458,0
14459,0
14460,0
14461,900
14462,1900
14463,500
14464,631
14465,1100
14466,2850
14467,965
14468,0
14469,0
14470,500
14471,610
14472,625
14473,825
14474,625
14475,1000
14476,0
14477,0
14478,0
14479,0
14480,0
14481,425
14482,800
14483,0
14484,850
14485,1120
14486,525
14487,0
14488,0
14489,550
14490,0
14491,0
14492,0
14493,1600
14494,1300
14495,2300
14496,0
14497,0
14498,1300
14499,750
14500,1575
14501,0
14502,0
14503,0
14504,0
14505,650
14506,0
14507,1500
14508,900
14509,0
14510,0
14511,1256
14512,400
14513,0
14514,0
14515,0
14516,900
14517,672
14518,0
14519,1196
14520,425
14521,525
14522,0
14523,0
14524,0
14525,0
14526,0
14527,0
14528,0
14529,812
14530,0
14531,0
14532,0
14533,1824
14534,0
14535,850
14536,1050
14537,300
14538,550
14539,1300
14540,0
14541,0
14542,0
14543,1650
14544,0
14545,435
14546,0
14547,3500
14548,0
14549,730
14550,1600
14551,0
14552,836
14553,0
14554,0
14555,600
14556,1700
14557,675
14558,1620
14559,500
14560,0
14561,1400
14562,0
14563,0
14564,961
14565,0
14566,0
14567,500
14568,500
14569,700
14570,1440
14571,2300
14572,1860
14573,0
14574,0
14575,450
14576,850
14577,465
14578,640
14579,600
14580,0
14581,700
14582,0
14583,900
14584,610
14585,0
14586,700
14587,0
14588,0
14589,970
14590,550
14591,0
14592,0
14593,0
14594,1000
14595,0
14596,625
14597,859
14598,0
14599,0
14600,1357
14601,425
14602,1633
14603,0
14604,500
14605,900
14606,0
14607,0
14608,1400
14609,800
14610,0
14611,1050
14612,624
14613,0
14614,0
14615,550
14616,0
14617,0
14618,0
14619,675
14620,536
14621,0
14622,200
14623,475
14624,950
14625,954
14626,0
14627,1100
14628,700
14629,1250
14630,0
14631,749
14632,1288
14633,0
14634,0
14635,600
14636,1000
14637,0
14638,1750
14639,0
14640,600
14641,0
14642,200
14643,0
14644,1500
14645,0
14646,1750
14647,0
14648,0
14649,1600
14650,0
14651,500
14652,540
14653,0
14654,700
14655,1329
14656,0
14657,0
14658,500
14659,500
14660,0
14661,1085
14662,800
14663,0
14664,575
14665,0
14666,1000
14667,1650
14668,0
14669,400
14670,500
14671,800
14672,697
14673,500
14674,0
14675,475
14676,700
14677,0
14678,450
14679,1500
14680,1400
14681,0
14682,0
14683,943
14684,1210
14685,650
14686,1200
14687,0
14688,950
14689,2800
14690,0
14691,2006
14692,1200
14693,1700
14694,0
14695,1850
14696,0
14697,0
14698,700
14699,800
14700,252
14701,0
14702,0
14703,0
14704,400
14705,0
14706,0
14707,600
14708,650
14709,455
14710,1600
14711,475
14712,0
14713,1200
14714,600
14715,0
14716,0
14717,0
14718,700
14719,625
14720,0
14721,800
14722,0
14723,0
14724,0
14725,500
14726,0
14727,1254
14728,0
14729,0
14730,0
14731,0
14732,0
14733,1145
14734,1024
14735,0
14736,0
14737,900
14738,1050
14739,525
14740,0
14741,1230
14742,500
14743,435
14744,0
14745,500
14746,800
14747,0
14748,0
14749,500
14750,500
14751,215
14752,550
14753,0
14754,0
14755,450
14756,0
14757,0
14758,615
14759,1233
14760,1650
14761,700
14762,745
14763,0
14764,0
14765,0
14766,0
14767,2026
14768,1201
14769,1600
14770,0
14771,800
14772,2952
14773,600
14774,250
14775,570
14776,945
14777,0
14778,0
14779,1818
14780,0
14781,1900
14782,575
14783,637
14784,0
14785,0
14786,0
14787,1200
14788,525
14789,0
14790,1050
14791,1025
14792,0
14793,0
14794,445
14795,700
14796,0
14797,0
14798,0
14799,585
14800,0
14801,0
14802,0
14803,0
14804,250
14805,1173
14806,500
14807,0
14808,925
14809,445
14810,0
14811,435
14812,1825
14813,0
14814,800
14815,0
14816,570
14817,2300
14818,1000
14819,0
14820,0
14821,2019
14822,0
14823,712
14824,2500
14825,425
14826,0
14827,0
14828,0
14829,425
14830,550
14831,0
14832,435
14833,1000
14834,0
14835,0
14836,788
14837,0
14838,1100
14839,425
14840,0
14841,0
14842,0
14843,0
14844,1146
14845,650
14846,0
14847,475
14848,900
14849,0
14850,550
14851,1800
14852,0
14853,850
14854,1150
14855,525
14856,425
14857,0
14858,625
14859,0
14860,550
14861,0
14862,700
14863,100
14864,952
14865,0
14866,0
14867,949
14868,500
14869,0
14870,3000
14871,0
14872,435
14873,0
14874,1140
14875,600
14876,600
14877,0
14878,570
14879,0
14880,0
14881,1800
14882,600
14883,0
14884,1365
14885,0
14886,0
14887,0
14888,855
14889,0
14890,0
14891,0
14892,0
14893,0
14894,450
14895,0
14896,575
14897,1100
14898,650
14899,0
14900,475
14901,934
14902,0
14904,1235
14905,0
14906,718
14907,1230
14908,0
14909,0
14910,825
14911,850
14912,665
14913,0
14914,0
14915,0
14916,0
14917,525
14918,1500
14919,0
14920,649
14921,777
14922,0
14923,385
14924,0
14925,0
14926,400
14927,715
14928,0
14929,805
14930,0
14931,0
14932,430
14933,0
14934,961
14935,0
14936,0
14937,1100
14938,0
14939,0
14940,0
14941,0
14942,545
14943,600
14944,685
14945,0
14946,707
14947,700
14948,0
14949,1477
14950,628
14951,0
14952,1200
14953,1200
14954,0
14955,1993
14956,1000
14957,600
14958,0
14959,0
14960,425
14961,1205
14962,0
14963,0
14964,1300
14965,750
14966,0
14967,425
14968,500
14969,0
14970,0
14971,900
14972,0
14973,0
14974,0
14975,0
14976,0
14977,800
14978,0
14979,0
14980,500
14981,0
14982,714
14983,1200
14984,935
14985,835
14986,0
14987,550
14988,0
14989,0
14990,2850
14991,550
14992,1790
14993,600
14994,0
14995,0
14996,1200
14997,650
14998,0
14999,600
15000,725
15001,0
15002,900
15003,575
15004,2700
15005,1000
15006,0
15007,0
15008,0
15009,2000
15010,975
15011,0
15012,0
15013,0
15014,865
15015,0
15016,1000
15017,731
15018,750
15019,0
15020,450
15021,0
15022,0
15023,1000
15024,700
15025,425
15026,0
15027,525
15028,0
15029,495
15030,0
15031,0
15032,925
15033,3076
15034,900
15035,0
15036,0
15037,0
15038,500
15039,845
15040,710
15041,0
15042,1300
15043,425
15044,0
15045,1700
15046,0
15047,0
15048,1700
15049,0
15050,0
15051,1165
15052,0
15053,800
15054,525
15055,450
15056,500
15057,450
15058,213
15059,0
15060,1500
15061,0
15062,692
15063,1446
15064,1880
15065,850
15066,0
15067,1100
15068,0
15069,650
15070,900
15071,700
15072,800
15073,0
15074,0
15075,496
15076,0
15077,600
15078,0
15079,600
15080,0
15081,0
15082,1025
15083,525
15084,0
15085,0
15086,0
15087,300
15089,700
15090,1053
15091,200
15092,2100
15093,700
15094,425
15095,450
15096,450
15097,0
15098,1400
15099,525
15100,749
15101,0
15102,0
15103,475
15104,900
15105,850
15106,0
15107,900
15108,900
15109,289
15110,435
15111,619
15112,1250
15113,0
15114,0
15115,0
15116,0
15117,0
15118,600
15119,1700
15120,1125
15121,1475
15122,0
15123,2300
15124,550
15125,600
15126,0
15128,475
15129,1034
15130,425
15131,0
15132,1400
15133,0
15134,1100
15135,0
15136,0
15137,500
15138,2300
15139,0
15140,1130
15141,1600
15142,1800
15143,550
15144,0
15145,0
15146,0
15147,0
15148,480
15149,0
15150,500
15151,0
15152,0
15153,0
15154,0
15155,0
15156,0
15157,825
15158,1500
15159,0
15160,450
15161,800
15162,435
15163,1500
15164,5500
15165,1300
15166,900
15167,0
15168,700
15169,0
15170,1700
15171,2100
15172,550
15173,0
15174,525
15175,700
15176,0
15177,0
15178,0
15179,1300
15180,1810
15181,1200
15182,0
15183,700
15184,0
15185,1200
15186,600
15187,705
15188,0
15189,0
15190,0
15191,0
15192,1100
15193,425
15194,2281
15195,0
15196,0
15197,1200
15198,0
15199,1250
15200,800
15201,500
15202,425
15203,0
15204,2100
15205,0
15206,0
15207,500
15208,0
15209,800
15210,2000
15211,500
15212,0
15213,0
15214,0
15215,510
15216,0
15217,0
15218,0
15219,880
15220,600
15221,0
15222,0
15223,1100
15224,0
15225,1900
15226,0
15227,1744
15228,500
15229,500
15230,0
15231,1905
15232,650
15233,700
15234,700
15235,0
15236,0
15237,538
15238,0
15239,1700
15240,475
15241,2250
15242,750
15243,0
15244,435
15245,1910
15246,1050
15247,300
15248,0
15249,0
15250,1770
15251,0
15252,1000
15253,0
15254,0
15255,0
15256,1000
15257,0
15258,0
15259,2536
15260,0
15261,0
15262,1000
15263,926
15264,0
15265,1100
15266,1000
15267,855
15268,1863
15269,0
15270,0
15271,0
15272,525
15273,0
15274,710
15275,675
15276,0
15277,0
15278,0
15279,600
15280,1100
15281,525
15282,0
15283,1500
15284,1000
15285,0
15286,1050
15287,500
15288,425
15289,992
15290,0
15291,775
15292,800
15293,0
15294,0
15295,0
15296,0
15297,920
15298,800
15299,1800
15300,565
15301,1000
15302,950
15303,690
15304,805
15305,750
15306,0
15307,1686
15308,0
15309,0
15310,1100
15311,600
15312,637
15313,0
15314,1500
15315,1000
15316,0
15317,0
15318,425
15319,1360
15320,0
15321,866
15322,0
15323,1247
15324,1200
15325,500
15326,0
15327,700
15328,1200
15329,1429
15330,950
15331,0
15332,545
15333,0
15334,0
15335,1100
15336,1400
15337,1500
15338,1817
15339,0
15340,1200
15341,0
15342,650
15343,600
15344,0
15345,3205
15346,500
15347,0
15348,675
15349,500
15350,0
15351,525
15352,480
15353,0
15354,2200
15355,671
15356,0
15357,0
15358,525
15359,675
15360,0
15361,550
15362,2300
15363,425
15364,1186
15365,0
15366,1150
15367,800
15368,0
15369,0
15370,0
15371,0
15372,700
15373,1200
15374,0
15375,532
15376,0
15377,0
15378,700
15379,0
15380,775
15381,700
15382,1197
15383,1600
15384,200
15385,1700
15386,700
15387,0
15388,450
15389,642
15390,1850
15391,1680
15392,0
15393,0
15394,1300
15395,500
15396,0
15397,1700
15398,450
15399,450
15400,735
15401,1190
15402,0
15403,0
15404,0
15405,0
15406,2000
15407,900
15408,1200
15409,1339
15410,0
15411,2000
15412,0
15413,0
15414,0
15415,700
15416,500
15417,725
15418,0
15419,0
15420,0
15421,500
15422,0
15423,500
15424,0
15425,0
15426,0
15427,700
15428,212
15429,0
15430,0
15431,500
15432,1296
15433,775
15434,1097
15435,1140
15436,480
15437,1153
15438,0
15439,1600
15440,0
15441,500
15442,0
15443,0
15444,0
15445,875
15446,1000
15447,0
15448,0
15449,760
15450,700
15451,700
15452,0
15453,0
15454,500
15455,0
15456,600
15457,0
15458,650
15459,0
15460,865
15461,700
15462,650
15463,0
15464,800
15465,0
15466,1272
15467,0
15468,0
15469,1500
15470,0
15471,650
15472,0
15473,425
15474,770
15475,0
15476,1000
15477,500
15478,0
15479,600
15480,0
15481,465
15482,0
15483,626
15484,1800
15485,1300
15486,725
15487,0
15488,653
15489,0
15490,0
15491,1014
15492,2600
15493,685
15494,425
15495,0
15496,1300
15497,1093
15498,3150
15499,800
15500,600
15501,0
15502,0
15503,650
15504,0
15505,0
15506,0
15507,400
15508,900
15509,805
15510,0
15511,1001
15512,500
15513,550
15514,0
15515,0
15516,700
15517,700
15518,0
15519,1460
15520,1600
15521,0
15522,1800
15523,0
15524,0
15525,850
15526,0
15527,0
15528,0
15529,1300
15530,0
15531,0
15532,625
15533,0
15534,565
15535,0
15536,750
15537,1367
15538,550
15539,1600
15540,0
15541,700
15542,1000
15543,0
15544,0
15545,0
15546,0
15547,0
15548,1800
15549,610
15550,1360
15551,1655
15552,0
15553,0
15554,0
15555,0
15556,0
15557,200
15558,835
15559,0
15560,425
15561,0
15562,0
15563,800
15564,0
15565,0
15566,0
15567,500
15568,600
15569,1100
15570,1100
15571,900
15572,0
15573,1300
15574,0
15575,500
15576,0
15577,0
15578,765
15579,0
15580,2630
15581,900
15582,500
15583,8000
15584,0
15585,1400
15586,0
15587,0
15588,1700
15589,0
15590,0
15591,0
15592,1759
15593,784
15594,0
15595,1311
15596,0
15597,777
15598,600
15599,1300
15600,650
15601,500
15602,525
15603,0
15604,400
15605,0
15606,0
15607,0
15608,700
15609,0
15610,0
15611,0
15612,0
15613,0
15614,550
15615,0
15616,0
15617,0
15618,500
15619,0
15620,700
15621,0
15622,455
15623,0
15624,750
15625,0
15626,1650
15627,1600
15628,0
15629,1315
15630,1500
15631,0
15632,750
15633,0
15634,0
15635,1483
15636,2000
15637,1100
15638,515
15639,1025
15640,1200
15641,0
15642,610
15643,925
15644,0
15645,1100
15646,0
15647,0
15648,0
15649,1400
15650,1100
15651,955
15652,2100
15653,1000
15654,650
15655,783
15656,400
15657,1200
15658,1100
15659,1000
15660,700
15661,0
15662,0
15663,1032
15664,550
15665,500
15666,1400
15667,1500
15668,580
15669,0
15670,900
15671,0
15672,0
15673,0
15674,850
15675,0
15676,610
15677,0
15678,0
15679,0
15680,800
15681,1100
15682,564
15683,1648
15684,600
15685,500
15686,1300
15687,1500
15688,0
15689,990
15690,725
15691,425
15692,505
15693,0
15694,0
15695,1500
15696,0
15697,0
15698,425
15699,475
15700,0
15701,688
15702,0
15703,0
15704,0
15705,500
15706,0
15707,1800
15708,0
15709,490
15710,750
15711,0
15712,951
15713,1400
15714,925
15715,0
15716,0
15717,1250
15718,1700
15719,0
15720,0
15721,1450
15722,1000
15723,1191
15724,0
15725,1986
15726,675
15727,425
15728,500
15729,0
15730,1600
15731,800
15732,0
15733,0
15734,1750
15735,0
15736,0
15737,900
15738,1000
15739,700
15740,0
15741,0
15742,600
15743,600
15744,585
15745,0
15746,0
15747,641
15748,1000
15749,0
15750,1800
15751,1345
15752,0
15753,541
15754,0
15755,800
15756,0
15757,837
15758,625
15759,213
15760,0
15761,569
15762,500
15763,1100
15764,0
15765,0
15766,0
15767,800
15768,0
15769,0
15770,0
15771,850
15772,0
15773,900
15774,0
15775,525
15776,300
15777,0
15778,914
15779,0
15780,285
15781,0
15782,0
15783,0
15784,1239
15785,835
15786,1428
15787,0
15788,0
15789,0
15790,0
15791,0
15792,500
15793,1300
15794,869
15795,1000
15796,0
15797,0
15798,800
15799,0
15800,500
15801,0
15802,0
15803,450
15804,1017
15805,650
15806,620
15807,0
15808,600
15809,813
15810,0
15811,0
15812,425
15813,0
15814,1490
15815,650
15816,500
15817,0
15818,800
15819,800
15820,945
15821,1700
15822,555
15823,0
15824,875
15825,1400
15826,460
15827,1000
15828,0
15829,2500
15830,0
15831,0
15832,0
15833,0
15834,0
15835,1500
15836,0
15837,900
15838,945
15839,0
15840,0
15841,550
15842,700
15843,1127
15844,0
15845,550
15846,0
15847,0
15848,425
15849,0
15850,0
15851,820
15852,820
15853,0
15854,0
15855,776
15856,0
15857,0
15858,0
15859,0
15860,2200
15861,714
15862,0
15863,700
15864,1400
15865,1100
15866,803
15867,0
15868,0
15869,0
15870,675
15871,0
15872,924
15873,0
15874,1919
15875,520
15876,1342
15877,1061
15878,525
15879,0
15880,0
15881,0
15882,425
15883,1057
15884,0
15885,500
15886,1032
15887,0
15888,1415
15889,0
15890,1099
15891,850
15892,0
15893,800
15894,0
15895,1600
15896,550
15897,0
15898,0
15899,1400
15900,700
15901,625
15902,0
15903,600
15904,425
15905,600
15906,100
15907,0
15908,2300
15909,0
15910,1160
15911,0
15912,700
15913,600
15914,1275
15915,1800
15916,750
15917,0
15918,1820
15919,2100
15920,735
15921,0
15922,650
15923,500
15924,2000
15925,0
15926,1000
15927,925
15928,500
15929,1175
15930,1500
15931,0
15932,0
15933,0
15934,425
15935,345
15936,425
15937,0
15938,500
15939,500
15940,0
15941,0
15942,0
15943,1200
15944,1300
15945,485
15946,0
15947,0
15948,0
15949,0
15950,1425
15951,1471
15952,900
15953,0
15954,1000
15955,1800
15956,1200
15957,400
15958,1200
15959,0
15960,0
15961,0
15962,0
15963,350
15964,0
15965,0
15966,925
15967,0
15968,0
15969,0
15970,0
15971,0
15972,0
15973,945
15974,0
15975,0
15976,683
15977,1025
15978,0
15979,800
15980,547
15981,800
15982,0
15983,0
15984,500
15985,900
15986,1215
15987,1025
15988,1250
15989,0
15990,435
15991,0
15992,0
15993,0
15994,1311
15995,0
15996,6410
15997,996
15998,1600
15999,0
16000,0
16001,0
16002,425
16003,0
16004,800
16005,725
16006,0
16007,1900
16008,550
16009,1194
16010,1500
16011,1300
16012,800
16013,1380
16014,0
16015,0
16016,0
16017,0
16018,0
16019,1090
16020,0
16021,0
16022,0
16023,0
16024,700
16025,0
16026,425
16027,0
16028,0
16029,700
16030,0
16031,1639
16032,600
16033,435
16034,0
16035,500
16036,954
16037,1059
16038,600
16039,1106
16040,675
16041,1398
16042,0
16043,0
16044,0
16045,1000
16046,0
16047,0
16048,1031
16049,0
16050,500
16051,0
16052,0
16053,6900
16054,0
16055,1900
16056,1017
16057,0
16058,0
16059,625
16060,941
16061,1214
16062,0
16063,0
16064,0
16065,1000
16066,0
16067,0
16068,0
16069,1000
16070,0
16071,905
16072,817
16073,0
16074,1400
16075,500
16076,0
16077,707
16078,0
16079,900
16080,0
16081,0
16082,550
16083,0
16084,0
16085,0
16086,0
16087,900
16088,0
16089,0
16090,500
16091,800
16092,0
16093,810
16094,1314
16095,0
16096,817
16097,1538
16098,0
16099,425
16100,650
16101,1850
16102,0
16103,680
16104,515
16105,961
16106,0
16107,475
16108,0
16109,0
16110,500
16111,500
16112,1365
16113,0
16114,700
16115,688
16116,0
16117,1000
16118,1000
16119,0
16120,0
16121,0
16122,910
16123,0
16124,0
16125,435
16126,1700
16127,1300
16128,1300
16129,0
16130,425
16131,500
16132,0
16133,0
16134,0
16135,1050
16136,0
16137,2000
16138,1400
16139,975
16140,710
16141,1450
16142,675
16143,0
16144,0
16145,1100
16146,928
16147,1700
16148,0
16149,600
16150,1200
16151,0
16152,0
16153,525
16154,600
16155,0
16156,0
16157,725
16158,600
16159,2952
16160,600
16161,0
16162,770
16163,1389
16164,0
16165,1450
16166,962
16167,700
16168,0
16169,740
16170,855
16171,575
16172,0
16173,0
16174,0
16175,475
16176,550
16177,0
16178,1325
16179,700
16180,0
16181,0
16182,700
16183,0
16184,0
16185,1850
16186,0
16187,0
16188,0
16189,962
16190,0
16191,625
16192,0
16193,425
16194,450
16195,824
16196,1400
16197,2370
16198,0
16199,0
16200,475
16201,0
16202,0
16203,300
16204,1200
16205,0
16206,0
16207,1733
16208,500
16209,0
16210,825
16211,1225
16212,550
16213,1700
16214,2200
16215,0
16216,1700
16217,0
16218,0
16219,0
16220,700
16221,500
16222,0
16223,500
16224,0
16225,2000
16226,547
16227,0
16228,0
16229,1394
16230,680
16231,700
16232,0
16233,810
16234,1626
16235,1010
16236,575
16237,0
16238,1500
16239,450
16240,680
16241,0
16242,450
16243,0
16244,0
16245,500
16246,948
16247,1000
16248,0
16249,0
16250,0
16251,0
16252,0
16253,800
16254,500
16255,425
16256,0
16257,1600
16258,0
16259,1000
16260,425
16261,475
16262,215
16263,0
16264,900
16265,0
16266,0
16267,850
16268,0
16269,525
16270,0
16271,963
16272,2388
16273,1000
16274,0
16275,0
16276,475
16277,0
16278,1100
16279,475
16280,0
16281,0
16282,1100
16283,425
16284,1030
16285,850
16286,0
16287,0
16288,0
16289,0
16290,0
16291,0
16292,850
16293,600
16294,0
16295,808
16296,0
16297,0
16298,525
16299,1020
16300,695
16301,1400
16302,753
16303,1500
16304,900
16305,1895
16306,1228
16307,921
16308,0
16309,1400
16310,1200
16311,1404
16312,0
16313,3000
16314,1622
16315,1000
16316,790
16317,0
16318,0
16319,780
16320,1400
16321,600
16322,210
16323,1100
16324,950
16325,0
16326,0
16327,1365
16328,0
16329,0
16330,730
16331,950
16332,1272
16333,0
16334,500
16335,0
16336,0
16337,0
16338,525
16339,1854
